extension,url,avg_memory_used,avg_num_blocked,avg_load_time
Adguard,https://www.cnn.com/,48.542029762268065,35.3,4.847527694702149
Adguard,https://news.yahoo.com/,41.254919338226316,10.0,2.320873999595642
Adguard,https://news.google.com/,34.84591245651245,1.0,3.748453688621521
Adguard,https://www.nytimes.com/,51.01573429107666,14.1,3.327758479118347
Adguard,https://www.foxnews.com/,70.16321516036987,42.8,3.8730015993118285
Adguard,https://www.nbcnews.com/,49.98499164581299,33.3,4.071572613716126
Adguard,https://www.dailymail.co.uk/,38.240307331085205,38.6,3.918870282173157
Adguard,https://www.huffingtonpost.in/,13.867660617828369,4.0,1.8398359298706055
Adguard,https://www.washingtonpost.com/,21.175773429870606,7.0,1.920625138282776
Adguard,https://www.theguardian.com/,13.993427753448486,3.0,2.115330362319946
Adguard,https://www.wsj.com/,70.22669324874877,25.3,3.2947734117507936
Adguard,https://abcnews.go.com/,56.95248737335205,17.4,3.1939545392990114
Adguard,https://www.bbc.com/news,8.33300256729126,0.0,1.463114857673645
Adguard,https://www.usatoday.com/,16.981710624694824,50.7,1.3254473209381104
Adguard,https://www.latimes.com/,19.735405921936035,5.0,1.7045183897018432
Adguard,https://www.npr.org/sections/news/,22.858759212493897,3.0,1.2291831970214844
Adguard,https://www.politico.com/,18.417276096343993,10.3,2.587783932685852
Adguard,https://www.cbsnews.com/,30.78603219985962,7.0,1.2030691862106324
Adguard,https://www.theonion.com/,47.24375286102295,15.0,3.5286436796188356
Adguard,https://www.newsmax.com/,21.85978012084961,8.1,1.6439207792282104
AdBlockPlus,https://www.cnn.com/,49.27107725143433,34.5,4.777017140388489
AdBlockPlus,https://news.yahoo.com/,44.7774055480957,20.9,3.1458611488342285
AdBlockPlus,https://news.google.com/,27.46455125808716,0.0,3.4758862495422362
AdBlockPlus,https://www.nytimes.com/,55.70572233200073,9.3,3.3676103830337523
AdBlockPlus,https://www.foxnews.com/,72.5143723487854,22.5,3.7097414255142214
AdBlockPlus,https://www.nbcnews.com/,57.776044845581055,21.4,3.5211403608322143
AdBlockPlus,https://www.dailymail.co.uk/,42.78637685775757,40.3,4.353096556663513
AdBlockPlus,https://www.huffingtonpost.in/,14.744435024261474,3.6,2.1797208070755003
AdBlockPlus,https://www.washingtonpost.com/,20.74115686416626,7.0,1.958422064781189
AdBlockPlus,https://www.theguardian.com/,13.737940979003906,2.0,1.976992917060852
AdBlockPlus,https://www.wsj.com/,89.7827283859253,24.1,2.9114861249923707
AdBlockPlus,https://abcnews.go.com/,54.14829835891724,17.3,3.330973982810974
AdBlockPlus,https://www.bbc.com/news,7.84660758972168,0.0,1.4102231025695802
AdBlockPlus,https://www.usatoday.com/,29.28117980957031,46.5,2.08163526058197
AdBlockPlus,https://www.latimes.com/,21.518759155273436,4.0,2.3829648733139037
AdBlockPlus,https://www.npr.org/sections/news/,22.533931064605714,2.6,1.133590316772461
AdBlockPlus,https://www.politico.com/,27.860659790039062,6.1,3.2148034811019897
AdBlockPlus,https://www.cbsnews.com/,31.490920543670654,17.3,1.101198172569275
AdBlockPlus,https://www.theonion.com/,70.79436311721801,32.3,4.02165687084198
AdBlockPlus,https://www.newsmax.com/,22.753908824920654,9.9,1.8732720851898192
Ghostery,https://www.cnn.com/,43.804012298583984,30.0,2.156453323364258
Ghostery,https://news.yahoo.com/,43.64609775543213,18.7,2.4820442676544188
Ghostery,https://news.google.com/,76.33521451950074,1.0,3.584087681770325
Ghostery,https://www.nytimes.com/,46.451342487335204,15.0,2.2406816244125367
Ghostery,https://www.foxnews.com/,33.263391971588135,16.0,2.877713680267334
Ghostery,https://www.nbcnews.com/,41.80640535354614,22.0,2.2443743705749513
Ghostery,https://www.dailymail.co.uk/,22.637290477752686,7.0,2.6545866966247558
Ghostery,https://www.huffingtonpost.in/,15.048423576354981,11.6,1.7275552034378052
Ghostery,https://www.washingtonpost.com/,19.17922716140747,11.0,2.2454898834228514
Ghostery,https://www.theguardian.com/,15.181408309936524,6.0,1.7616733074188233
Ghostery,https://www.wsj.com/,112.00054368972778,43.0,3.785928177833557
Ghostery,https://abcnews.go.com/,39.55799560546875,19.0,2.577187657356262
Ghostery,https://www.bbc.com/news,10.07651891708374,1.0,1.5193138360977172
Ghostery,https://www.usatoday.com/,16.862509059906007,34.0,1.4386370658874512
Ghostery,https://www.latimes.com/,15.496545791625977,14.0,1.6611138820648192
Ghostery,https://www.npr.org/sections/news/,17.67144203186035,11.0,1.0254530429840087
Ghostery,https://www.politico.com/,18.9271409034729,27.9,2.5567928552627563
Ghostery,https://www.cbsnews.com/,23.435440444946288,13.0,0.7424801349639892
Ghostery,https://www.theonion.com/,48.754397010803224,24.0,3.26465163230896
Ghostery,https://www.newsmax.com/,15.826643943786621,24.0,1.606663703918457
PrivacyBadger,https://www.cnn.com/,44.78422508239746,31.1,2.168620729446411
PrivacyBadger,https://news.yahoo.com/,38.05767879486084,16.8,3.3355196475982667
PrivacyBadger,https://news.google.com/,80.93740243911743,1.0,3.485094952583313
PrivacyBadger,https://www.nytimes.com/,46.09882516860962,17.0,2.2459607124328613
PrivacyBadger,https://www.foxnews.com/,47.48933162689209,21.3,2.875862884521484
PrivacyBadger,https://www.nbcnews.com/,47.23337373733521,27.2,2.6794865846633913
PrivacyBadger,https://www.dailymail.co.uk/,42.68986911773682,33.0,3.2919918298721313
PrivacyBadger,https://www.huffingtonpost.in/,16.661109447479248,16.0,2.130525302886963
PrivacyBadger,https://www.washingtonpost.com/,24.16215572357178,12.0,2.278686761856079
PrivacyBadger,https://www.theguardian.com/,13.037053394317628,6.1,1.506163239479065
PrivacyBadger,https://www.wsj.com/,129.9605128288269,36.5,3.544045639038086
PrivacyBadger,https://abcnews.go.com/,46.99618577957153,20.0,2.9671906232833862
PrivacyBadger,https://www.bbc.com/news,7.690707778930664,1.0,1.2116882085800171
PrivacyBadger,https://www.usatoday.com/,17.84182138442993,33.9,1.9573289394378661
PrivacyBadger,https://www.latimes.com/,14.865672302246093,14.0,1.6746415138244628
PrivacyBadger,https://www.npr.org/sections/news/,21.83143901824951,12.0,0.9769610166549683
PrivacyBadger,https://www.politico.com/,14.192955112457275,22.1,1.7501970052719116
PrivacyBadger,https://www.cbsnews.com/,30.287944889068605,19.2,1.691552424430847
PrivacyBadger,https://www.theonion.com/,43.42060852050781,22.0,2.933551001548767
PrivacyBadger,https://www.newsmax.com/,21.89546012878418,28.1,2.5454631567001345
uBlockOrigin,https://www.cnn.com/,34.598642349243164,39.7,1.9718982696533203
uBlockOrigin,https://news.yahoo.com/,35.95716724395752,24.6,2.494841957092285
uBlockOrigin,https://news.google.com/,86.44614295959472,2.0,3.5375038146972657
uBlockOrigin,https://www.nytimes.com/,40.00579681396484,18.6,2.0223363637924194
uBlockOrigin,https://www.foxnews.com/,35.23806180953979,26.0,2.806008243560791
uBlockOrigin,https://www.nbcnews.com/,32.16219367980957,22.9,2.095750427246094
uBlockOrigin,https://www.dailymail.co.uk/,17.649382305145263,13.0,2.313805413246155
uBlockOrigin,https://www.huffingtonpost.in/,10.464863395690918,6.0,1.7125433206558227
uBlockOrigin,https://www.washingtonpost.com/,16.035737705230712,14.0,1.4183901309967042
uBlockOrigin,https://www.theguardian.com/,12.667418289184571,20.1,1.483102297782898
uBlockOrigin,https://www.wsj.com/,81.86167602539062,37.5,3.34027681350708
uBlockOrigin,https://abcnews.go.com/,34.02042026519776,24.0,2.21994788646698
uBlockOrigin,https://www.bbc.com/news,7.428478240966797,2.0,0.8972502946853638
uBlockOrigin,https://www.usatoday.com/,12.16043405532837,41.0,0.8446951627731323
uBlockOrigin,https://www.latimes.com/,10.90135612487793,15.0,1.639920210838318
uBlockOrigin,https://www.npr.org/sections/news/,14.620008563995361,8.0,0.8699117422103881
uBlockOrigin,https://www.politico.com/,12.62402057647705,19.0,2.14857497215271
uBlockOrigin,https://www.cbsnews.com/,21.67157039642334,21.0,1.621101474761963
uBlockOrigin,https://www.theonion.com/,46.237361431121826,32.8,2.5049150466918944
uBlockOrigin,https://www.newsmax.com/,9.582362747192382,15.0,2.3261292457580565
AdblockerUltimate,https://www.cnn.com/,48.19086380004883,31.2,5.011668229103089
AdblockerUltimate,https://news.yahoo.com/,43.77125444412231,15.8,2.2209013938903808
AdblockerUltimate,https://news.google.com/,67.63435983657837,0.0,3.4393518924713136
AdblockerUltimate,https://www.nytimes.com/,58.058041954040526,12.0,2.659590721130371
AdblockerUltimate,https://www.foxnews.com/,62.13530073165894,34.7,3.0359745979309083
AdblockerUltimate,https://www.nbcnews.com/,52.02454452514648,26.2,2.8329132080078123
AdblockerUltimate,https://www.dailymail.co.uk/,38.52560386657715,34.1,4.193056297302246
AdblockerUltimate,https://www.huffingtonpost.in/,13.160242176055908,4.0,1.9037107467651366
AdblockerUltimate,https://www.washingtonpost.com/,32.474560832977296,25.0,1.8426649808883666
AdblockerUltimate,https://www.theguardian.com/,16.485436725616456,3.0,1.9809968233108521
AdblockerUltimate,https://www.wsj.com/,125.70963048934937,29.3,2.7874078512191773
AdblockerUltimate,https://abcnews.go.com/,47.04341230392456,15.0,2.7772505044937135
AdblockerUltimate,https://www.bbc.com/news,11.306333065032959,0.0,1.2145673274993896
AdblockerUltimate,https://www.usatoday.com/,18.264787578582762,50.7,1.3068784952163697
AdblockerUltimate,https://www.latimes.com/,22.80562973022461,6.5,2.128294897079468
AdblockerUltimate,https://www.npr.org/sections/news/,21.627403736114502,3.9,0.9653904914855957
AdblockerUltimate,https://www.politico.com/,25.842040538787842,7.9,2.9523868799209594
AdblockerUltimate,https://www.cbsnews.com/,29.35840606689453,5.4,0.9398953199386597
AdblockerUltimate,https://www.theonion.com/,49.586609554290774,14.5,3.964492607116699
AdblockerUltimate,https://www.newsmax.com/,20.558220672607423,8.1,2.3874709367752076
TunnelBear,https://www.cnn.com/,42.6375171661377,44.6,2.34839243888855
TunnelBear,https://news.yahoo.com/,39.578628063201904,29.5,2.616204857826233
TunnelBear,https://news.google.com/,72.53620252609252,1.0,4.082043552398682
TunnelBear,https://www.nytimes.com/,30.580903720855712,12.4,2.159632992744446
TunnelBear,https://www.foxnews.com/,38.52623205184936,34.2,3.502183437347412
TunnelBear,https://www.nbcnews.com/,29.939173793792726,3.2,2.6767988443374633
TunnelBear,https://www.dailymail.co.uk/,31.325875663757323,45.1,2.8576099634170533
TunnelBear,https://www.huffingtonpost.in/,10.04130220413208,8.6,2.234487247467041
TunnelBear,https://www.washingtonpost.com/,15.186847305297851,15.9,2.072287440299988
TunnelBear,https://www.theguardian.com/,13.906760787963867,8.1,2.0615466356277468
TunnelBear,https://www.wsj.com/,102.02250862121582,43.5,3.952877330780029
TunnelBear,https://abcnews.go.com/,36.83946056365967,18.7,2.903753232955933
TunnelBear,https://www.bbc.com/news,8.01618013381958,2.0,1.168817687034607
TunnelBear,https://www.usatoday.com/,12.9708740234375,43.7,0.9332292079925537
TunnelBear,https://www.latimes.com/,11.483970546722412,11.9,1.7070704460144044
TunnelBear,https://www.npr.org/sections/news/,15.452428531646728,7.9,1.11927273273468
TunnelBear,https://www.politico.com/,13.166279697418213,18.8,2.5475271224975584
TunnelBear,https://www.cbsnews.com/,22.498661041259766,20.6,2.305339050292969
TunnelBear,https://www.theonion.com/,42.629068279266356,21.0,3.34028959274292
TunnelBear,https://www.newsmax.com/,9.921769714355468,11.2,1.9433322191238402
Adlock,https://www.cnn.com/,34.043056106567384,40.7,2.249900197982788
Adlock,https://news.yahoo.com/,37.03772897720337,20.9,2.7588722705841064
Adlock,https://news.google.com/,76.30987901687622,1.0,3.8205527305603026
Adlock,https://www.nytimes.com/,41.6599347114563,9.4,2.449821186065674
Adlock,https://www.foxnews.com/,37.38008623123169,18.4,3.3485925436019897
Adlock,https://www.nbcnews.com/,34.46267976760864,21.9,2.3064306735992433
Adlock,https://www.dailymail.co.uk/,30.81819906234741,39.9,3.530963397026062
Adlock,https://www.huffingtonpost.in/,8.930544376373291,8.7,1.8631433725357056
Adlock,https://www.washingtonpost.com/,23.92990560531616,31.4,2.1734792470932005
Adlock,https://www.theguardian.com/,14.32531566619873,22.9,1.5927170038223266
Adlock,https://www.wsj.com/,102.94017372131347,50.3,2.8406792640686036
Adlock,https://abcnews.go.com/,45.89354581832886,21.9,2.846102786064148
Adlock,https://www.bbc.com/news,6.230180454254151,2.0,1.0395494937896728
Adlock,https://www.usatoday.com/,22.556827068328857,45.9,1.6156725406646728
Adlock,https://www.latimes.com/,14.18325777053833,12.4,1.883632516860962
Adlock,https://www.npr.org/sections/news/,16.32292413711548,7.8,0.9734140396118164
Adlock,https://www.politico.com/,17.66207628250122,22.0,2.693726086616516
Adlock,https://www.cbsnews.com/,25.462368106842042,23.9,0.8085721492767334
Adlock,https://www.theonion.com/,37.34610652923584,20.0,2.9923300743103027
Adlock,https://www.newsmax.com/,13.677968978881836,16.0,1.1494739055633545
VadBlocker,https://www.cnn.com/,50.539079666137695,35.0,5.401498079299927
VadBlocker,https://news.yahoo.com/,46.05658721923828,24.0,2.9486842155456543
VadBlocker,https://news.google.com/,76.5105676651001,0.0,3.858711004257202
VadBlocker,https://www.nytimes.com/,62.61245059967041,9.0,4.076258182525635
VadBlocker,https://www.foxnews.com/,74.65297889709473,27.0,3.4460699558258057
VadBlocker,https://www.nbcnews.com/,50.13115310668945,18.0,3.6318328380584717
VadBlocker,https://www.dailymail.co.uk/,34.53698539733887,41.0,7.350844860076904
VadBlocker,https://www.huffingtonpost.in/,12.96368408203125,4.0,2.0877718925476074
VadBlocker,https://www.washingtonpost.com/,15.288552284240723,5.0,1.592334270477295
VadBlocker,https://www.theguardian.com/,12.118175506591797,2.0,3.360849142074585
VadBlocker,https://www.wsj.com/,57.11564350128174,20.0,5.909618139266968
VadBlocker,https://abcnews.go.com/,60.43784427642822,17.0,3.9046401977539062
VadBlocker,https://www.bbc.com/news,8.672298431396484,0.0,1.3065879344940186
VadBlocker,https://www.usatoday.com/,27.147056579589844,51.0,1.6507859230041504
VadBlocker,https://www.latimes.com/,20.91771411895752,4.0,1.95762300491333
VadBlocker,https://www.npr.org/sections/news/,20.97182559967041,3.0,0.995581865310669
VadBlocker,https://www.politico.com/,24.4500732421875,6.0,5.568677186965942
VadBlocker,https://www.cbsnews.com/,28.366421699523926,21.0,1.6579480171203613
VadBlocker,https://www.theonion.com/,43.051177978515625,35.0,4.927296161651611
VadBlocker,https://www.newsmax.com/,18.55336570739746,11.0,3.205498218536377
AKAP,https://www.cnn.com/,38.03580188751221,39.0,1.7426731586456299
AKAP,https://news.yahoo.com/,37.881964683532715,24.0,1.9702939987182617
AKAP,https://news.google.com/,86.34869289398193,1.0,3.555814027786255
AKAP,https://www.nytimes.com/,34.4433069229126,14.0,2.079974889755249
AKAP,https://www.foxnews.com/,25.378843307495117,29.0,3.587244987487793
AKAP,https://www.nbcnews.com/,29.288037300109863,5.0,1.8319909572601318
AKAP,https://www.dailymail.co.uk/,33.658034324645996,49.0,2.9373488426208496
AKAP,https://www.huffingtonpost.in/,9.595114707946777,8.0,1.7596189975738525
AKAP,https://www.washingtonpost.com/,17.851311683654785,17.0,1.6057369709014893
AKAP,https://www.theguardian.com/,12.164774894714355,6.0,1.4692840576171875
AKAP,https://www.wsj.com/,132.43920135498047,36.0,3.282405138015747
AKAP,https://abcnews.go.com/,33.85590362548828,20.0,2.1909942626953125
AKAP,https://www.bbc.com/news,7.288812637329102,2.0,0.8686058521270752
AKAP,https://www.usatoday.com/,15.066629409790039,54.0,0.8491530418395996
AKAP,https://www.latimes.com/,15.307793617248535,14.0,1.339571237564087
AKAP,https://www.npr.org/sections/news/,15.824931144714355,9.0,0.8248248100280762
AKAP,https://www.politico.com/,14.038167953491211,20.0,2.08594012260437
AKAP,https://www.cbsnews.com/,23.438045501708984,20.0,2.634800910949707
AKAP,https://www.theonion.com/,39.802308082580566,31.0,2.7998828887939453
AKAP,https://www.newsmax.com/,14.086113929748535,14.0,1.8255610466003418
